#Datos para dt = 0.05. Método RK4
t			v
73.000	15.75060
73.050	15.75083
73.100	15.75106
73.150	15.75129
73.200	15.75152
73.250	15.75175
73.300	15.75198
73.350	15.75220
73.400	15.75243
73.450	15.75265
73.500	15.75288
73.550	15.75310
73.600	15.75332
73.650	15.75355
73.700	15.75377
73.750	15.75399
73.800	15.75421
73.850	15.75442
73.900	15.75464
73.950	15.75486
74.000	15.75508
74.050	15.75529
74.100	15.75551
74.150	15.75572
74.200	15.75594
74.250	15.75615
74.300	15.75636
74.350	15.75657
74.400	15.75678
74.450	15.75699
74.500	15.75720
74.550	15.75741
74.600	15.75762
74.650	15.75783
74.700	15.75803
74.750	15.75824
74.800	15.75844
74.850	15.75865
74.900	15.75885
74.950	15.75905
75.000	15.75926
75.050	15.75946
75.100	15.75966
75.150	15.75986
75.200	15.76006
75.250	15.76026
75.300	15.76045
75.350	15.76065
75.400	15.76085
75.450	15.76104
75.500	15.76124
75.550	15.76143
75.600	15.76163
75.650	15.76182
75.700	15.76202
75.750	15.76221
75.800	15.76240
75.850	15.76259
75.900	15.76278
75.950	15.76297
76.000	15.76316
76.050	15.76335
76.100	15.76353
76.150	15.76372
76.200	15.76391
76.250	15.76409
76.300	15.76428
76.350	15.76446
76.400	15.76465
76.450	15.76483
76.500	15.76501
76.550	15.76519
76.600	15.76537
76.650	15.76555
76.700	15.76573
76.750	15.76591
76.800	15.76609
76.850	15.76627
76.900	15.76645
76.950	15.76663
77.000	15.76680
77.050	15.76698
